order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,price_category,discount_applied_status
ORD100183,14-04-2023,Puma,Model-315,Gym,Men,9,White,218,15,185.3,1,185.3,Bank Transfer,Online,India,Medium,3.8,High,1
ORD100184,16-10-2018,Puma,Model-146,Lifestyle,Women,9,Black,216,20,172.8,1,172.8,Cash,Retail Store,Germany,Low,4.4,High,1
ORD100185,13-09-2018,ASICS,Model-726,Lifestyle,Women,8,Blue,189,10,170.1,3,510.3,Cash,Online,Pakistan,Low,4.1,High,1
ORD100186,02-12-2025,New Balance,Model-168,Running,Women,9,Black,85,10,76.5,3,229.5,Cash,Online,UAE,High,3.4,Mid,1
ORD100187,15-12-2018,Nike,Model-811,Basketball,Women,7,Black,133,30,93.1,2,186.2,Cash,Retail Store,Pakistan,High,4.9,Mid,1
ORD100188,14-06-2024,New Balance,Model-715,Basketball,Men,11,Grey,199,5,189.05,1,189.05,Card,Online,UK,Low,3.2,High,1
ORD100189,23-03-2026,Nike,Model-559,Basketball,Women,9,Grey,170,15,144.5,3,433.5,Wallet,Retail Store,UAE,Medium,4.1,Mid,1
ORD100190,11-05-2026,Reebok,Model-904,Running,Unisex,7,Grey,127,20,101.6,4,406.4,Bank Transfer,Online,Pakistan,Medium,4.5,Mid,1
ORD100191,09-05-2018,ASICS,Model-150,Training,Women,10,Black,90,5,85.5,1,85.5,Wallet,Retail Store,India,Medium,3.2,Mid,1
ORD100192,16-12-2023,Adidas,Model-506,Gym,Unisex,6,Blue,100,30,70.0,3,210.0,Cash,Online,Pakistan,High,3.2,Low,1
ORD100193,31-05-2025,Adidas,Model-519,Training,Women,11,Grey,208,5,197.6,2,395.2,Wallet,Online,USA,Medium,4.7,High,1
ORD100194,07-03-2022,Adidas,Model-470,Training,Men,10,White,60,30,42.0,3,126.0,Wallet,Retail Store,UAE,Medium,3.8,Low,1
ORD100195,30-09-2018,Nike,Model-535,Lifestyle,Unisex,6,Blue,112,0,112.0,2,224.0,Bank Transfer,Retail Store,India,Low,3.0,Mid,0
ORD100196,10-11-2026,Reebok,Model-701,Running,Unisex,8,Grey,94,15,79.9,1,79.9,Card,Online,USA,Low,4.8,Mid,1
ORD100197,27-10-2023,New Balance,Model-517,Gym,Women,8,White,194,5,184.3,3,552.9,Card,Retail Store,Pakistan,Low,3.9,High,1
ORD100198,24-04-2025,Nike,Model-281,Basketball,Women,6,Blue,167,10,150.3,3,450.9,Wallet,Retail Store,India,High,4.0,High,1
ORD100199,01-06-2026,Nike,Model-384,Lifestyle,Women,8,Blue,147,0,147.0,1,147.0,Card,Online,USA,Medium,4.3,Mid,0
ORD100200,14-09-2022,ASICS,Model-148,Basketball,Unisex,6,Blue,215,5,204.25,1,204.25,Bank Transfer,Retail Store,UAE,Low,4.9,High,1
ORD100201,08-02-2021,Puma,Model-575,Running,Unisex,10,Grey,207,30,144.9,2,289.8,Card,Online,India,Low,3.4,Mid,1
ORD100202,05-06-2019,Nike,Model-240,Training,Men,11,Red,130,0,130.0,4,520.0,Bank Transfer,Retail Store,Germany,Medium,4.5,Mid,0
ORD100203,25-04-2019,Adidas,Model-131,Basketball,Men,11,Grey,182,10,163.8,2,327.6,Bank Transfer,Retail Store,UAE,Medium,3.4,High,1
ORD100204,17-06-2023,ASICS,Model-868,Basketball,Men,11,Grey,89,10,80.1,2,160.2,Bank Transfer,Online,India,Low,4.4,Mid,1
ORD100205,24-01-2025,Nike,Model-777,Running,Women,8,Red,172,5,163.4,2,326.8,Cash,Retail Store,UK,High,3.3,High,1
ORD100206,05-05-2018,New Balance,Model-970,Gym,Men,8,Black,188,20,150.4,3,451.2,Bank Transfer,Retail Store,UAE,Medium,3.7,High,1
ORD100207,27-01-2019,New Balance,Model-186,Training,Unisex,9,Red,169,5,160.55,4,642.2,Bank Transfer,Online,UK,High,4.7,High,1
ORD100208,05-08-2018,ASICS,Model-932,Training,Women,6,Black,194,20,155.2,4,620.8,Wallet,Online,Germany,High,3.4,High,1
ORD100209,02-07-2018,Puma,Model-338,Basketball,Men,10,Grey,131,30,91.7,1,91.7,Bank Transfer,Online,Pakistan,High,3.4,Mid,1
ORD100210,27-05-2019,Nike,Model-363,Lifestyle,Men,7,White,156,15,132.6,3,397.8,Card,Retail Store,UK,Low,4.6,Mid,1
ORD100211,20-02-2021,ASICS,Model-219,Basketball,Women,11,Blue,147,30,102.9,4,411.6,Bank Transfer,Retail Store,Germany,Low,4.7,Mid,1
ORD100212,29-10-2021,Adidas,Model-429,Running,Unisex,6,Blue,201,5,190.95,3,572.85,Bank Transfer,Online,UAE,Medium,3.4,High,1
ORD100213,07-06-2022,Nike,Model-647,Gym,Women,10,Black,206,20,164.8,3,494.4,Wallet,Online,UAE,High,3.8,High,1
ORD100214,05-08-2020,Nike,Model-808,Training,Unisex,9,Blue,61,0,61.0,3,183.0,Card,Retail Store,India,Low,3.7,Low,0
ORD100215,12-01-2021,Nike,Model-218,Gym,Unisex,9,Grey,189,10,170.1,3,510.3,Wallet,Retail Store,USA,High,4.7,High,1
ORD100216,18-04-2023,New Balance,Model-833,Gym,Unisex,6,White,96,30,67.2,4,268.8,Card,Retail Store,India,Low,3.9,Low,1
ORD100217,18-09-2020,ASICS,Model-953,Gym,Unisex,9,Black,158,15,134.3,2,268.6,Wallet,Online,Germany,High,3.3,Mid,1
ORD100218,28-06-2021,Puma,Model-826,Running,Unisex,6,Blue,217,10,195.3,2,390.6,Cash,Online,Pakistan,Medium,4.0,High,1
ORD100219,15-01-2022,Nike,Model-336,Running,Women,6,Grey,73,0,73.0,4,292.0,Card,Retail Store,Pakistan,Medium,3.5,Low,0
ORD100220,12-03-2018,Nike,Model-103,Training,Unisex,7,Red,81,10,72.9,2,145.8,Wallet,Online,India,High,4.1,Low,1
ORD100221,15-01-2026,Nike,Model-904,Training,Unisex,8,Black,168,5,159.6,3,478.8,Cash,Online,UAE,High,4.6,High,1
ORD100222,19-04-2018,ASICS,Model-455,Basketball,Unisex,6,Blue,187,20,149.6,2,299.2,Cash,Retail Store,UK,High,3.5,Mid,1
ORD100223,09-02-2019,New Balance,Model-477,Running,Men,9,White,76,20,60.8,1,60.8,Bank Transfer,Retail Store,India,Low,3.4,Low,1
ORD100224,19-06-2019,Nike,Model-126,Gym,Women,6,Black,165,30,115.5,1,115.5,Bank Transfer,Online,UK,Medium,3.5,Mid,1
ORD100225,08-09-2021,Nike,Model-920,Lifestyle,Unisex,7,Blue,157,15,133.45,1,133.45,Bank Transfer,Online,India,Low,4.8,Mid,1
ORD100226,19-02-2022,Adidas,Model-801,Running,Unisex,7,Grey,213,20,170.4,4,681.6,Bank Transfer,Retail Store,Germany,Medium,3.8,High,1
ORD100227,04-12-2019,Puma,Model-462,Training,Unisex,6,Grey,189,15,160.65,2,321.3,Wallet,Online,Pakistan,High,3.2,High,1
ORD100228,16-05-2019,Puma,Model-128,Running,Unisex,10,White,95,10,85.5,2,171.0,Cash,Online,UAE,Low,4.7,Mid,1
ORD100229,01-10-2023,Puma,Model-286,Gym,Women,8,Blue,70,15,59.5,1,59.5,Cash,Online,Germany,High,4.9,Low,1
ORD100230,09-01-2022,Nike,Model-168,Running,Women,6,Blue,114,30,79.8,2,159.6,Bank Transfer,Online,Germany,Medium,3.5,Mid,1
ORD100231,15-12-2021,Reebok,Model-343,Training,Women,8,Blue,207,10,186.3,3,558.9,Wallet,Online,India,Low,4.7,High,1
ORD100232,14-05-2018,ASICS,Model-300,Gym,Women,7,Blue,168,10,151.2,2,302.4,Card,Online,Germany,Medium,3.9,High,1
ORD100233,11-08-2024,New Balance,Model-116,Training,Women,6,Blue,132,0,132.0,4,528.0,Bank Transfer,Retail Store,Germany,Low,4.0,Mid,0
ORD100234,11-11-2018,New Balance,Model-138,Training,Men,8,Blue,163,5,154.85,1,154.85,Wallet,Retail Store,Pakistan,Medium,4.6,High,1
ORD100235,23-07-2018,ASICS,Model-577,Gym,Unisex,11,Grey,167,15,141.95,3,425.85,Card,Retail Store,Pakistan,High,4.2,Mid,1
ORD100236,07-03-2021,Adidas,Model-916,Gym,Women,10,Red,78,20,62.4,4,249.6,Wallet,Retail Store,Germany,Medium,4.6,Low,1
ORD100237,23-05-2018,Adidas,Model-111,Basketball,Men,11,Grey,116,0,116.0,3,348.0,Bank Transfer,Online,UK,Medium,4.9,Mid,0
ORD100238,18-09-2018,Reebok,Model-826,Training,Men,10,Blue,142,20,113.6,1,113.6,Card,Retail Store,USA,Low,4.4,Mid,1
ORD100239,29-10-2024,ASICS,Model-367,Running,Unisex,8,Red,84,5,79.8,1,79.8,Bank Transfer,Online,UK,High,5.0,Mid,1
ORD100240,28-10-2024,Reebok,Model-387,Basketball,Unisex,7,Blue,168,5,159.6,3,478.8,Card,Retail Store,Pakistan,Medium,4.2,High,1
ORD100241,30-07-2022,ASICS,Model-185,Lifestyle,Women,7,Red,204,5,193.8,1,193.8,Card,Retail Store,India,Low,3.6,High,1
ORD100242,05-07-2019,Adidas,Model-236,Lifestyle,Men,8,Blue,138,20,110.4,3,331.2,Wallet,Retail Store,India,Medium,4.8,Mid,1
ORD100243,03-02-2022,Adidas,Model-322,Running,Men,11,Red,118,20,94.4,2,188.8,Card,Online,USA,High,3.1,Mid,1
ORD100244,14-12-2023,ASICS,Model-714,Lifestyle,Unisex,6,Black,205,10,184.5,2,369.0,Wallet,Online,Pakistan,Medium,4.3,High,1
ORD100245,11-01-2026,New Balance,Model-287,Lifestyle,Men,10,Black,211,10,189.9,4,759.6,Card,Retail Store,India,Low,3.2,High,1
ORD100246,01-12-2026,Puma,Model-282,Basketball,Women,9,Red,96,10,86.4,4,345.6,Wallet,Online,UAE,Medium,4.1,Mid,1
ORD100247,29-07-2023,Puma,Model-448,Lifestyle,Women,11,Blue,179,0,179.0,4,716.0,Wallet,Online,Pakistan,Medium,3.6,High,0
ORD100248,14-03-2018,New Balance,Model-207,Basketball,Men,11,Grey,75,20,60.0,2,120.0,Card,Online,India,High,3.8,Low,1
ORD100249,08-09-2026,Nike,Model-858,Lifestyle,Unisex,10,Black,93,30,65.1,3,195.3,Bank Transfer,Online,UAE,Medium,4.1,Low,1
ORD100250,09-07-2021,Reebok,Model-138,Gym,Men,11,Red,219,10,197.1,3,591.3,Card,Retail Store,India,Low,3.7,High,1
ORD100251,22-03-2022,ASICS,Model-796,Gym,Unisex,9,Red,121,20,96.8,4,387.2,Bank Transfer,Online,UK,High,5.0,Mid,1
ORD100252,11-01-2019,New Balance,Model-458,Training,Women,9,White,69,30,48.3,1,48.3,Card,Online,India,Medium,4.5,Low,1
ORD100253,27-03-2026,Adidas,Model-475,Running,Men,11,Blue,62,20,49.6,2,99.2,Bank Transfer,Retail Store,India,Medium,4.7,Low,1
ORD100254,23-11-2024,Nike,Model-764,Running,Unisex,6,Black,205,30,143.5,1,143.5,Wallet,Online,Germany,High,4.8,Mid,1
ORD100255,15-04-2025,Adidas,Model-443,Basketball,Men,9,Blue,132,0,132.0,1,132.0,Wallet,Online,UAE,Low,3.4,Mid,0
ORD100256,21-12-2022,New Balance,Model-479,Basketball,Men,11,White,96,20,76.8,1,76.8,Wallet,Online,USA,Low,5.0,Mid,1
ORD100257,26-03-2018,Puma,Model-110,Running,Unisex,11,White,122,30,85.4,4,341.6,Cash,Retail Store,Germany,Low,4.2,Mid,1
ORD100258,10-08-2022,Puma,Model-670,Basketball,Women,9,Black,212,15,180.2,4,720.8,Card,Retail Store,UK,Medium,4.7,High,1
ORD100259,05-09-2018,Puma,Model-592,Lifestyle,Women,11,Grey,113,20,90.4,3,271.2,Card,Online,UK,Low,3.5,Mid,1
ORD100260,22-06-2021,Puma,Model-852,Basketball,Unisex,7,Black,116,5,110.2,1,110.2,Wallet,Retail Store,India,Low,4.6,Mid,1
ORD100261,30-10-2019,Adidas,Model-153,Gym,Men,6,Grey,65,20,52.0,1,52.0,Cash,Retail Store,UAE,Low,4.0,Low,1
ORD100262,25-06-2024,Adidas,Model-672,Lifestyle,Women,8,White,79,5,75.05,1,75.05,Bank Transfer,Retail Store,India,Medium,3.8,Mid,1
ORD100263,13-08-2022,New Balance,Model-315,Running,Women,8,White,141,30,98.7,1,98.7,Bank Transfer,Retail Store,UAE,Low,4.6,Mid,1
ORD100264,14-03-2020,Reebok,Model-188,Running,Women,6,Red,72,20,57.6,3,172.8,Cash,Retail Store,Germany,High,4.8,Low,1
ORD100265,08-05-2018,ASICS,Model-716,Running,Unisex,8,Black,160,5,152.0,3,456.0,Card,Retail Store,UAE,High,3.5,High,1
ORD100266,20-11-2025,New Balance,Model-837,Running,Unisex,9,White,88,0,88.0,3,264.0,Bank Transfer,Retail Store,UK,Medium,3.1,Mid,0
ORD100267,05-02-2018,New Balance,Model-494,Training,Unisex,8,Red,99,0,99.0,1,99.0,Card,Online,Germany,Medium,3.6,Mid,0
ORD100268,24-12-2021,Reebok,Model-350,Lifestyle,Men,10,Red,183,30,128.1,4,512.4,Card,Online,India,Medium,3.1,Mid,1
ORD100269,15-06-2022,Nike,Model-415,Gym,Women,10,Red,205,30,143.5,1,143.5,Wallet,Online,UAE,High,4.8,Mid,1
ORD100270,27-08-2025,Nike,Model-400,Running,Women,11,Grey,140,5,133.0,4,532.0,Cash,Retail Store,Germany,Medium,4.2,Mid,1
ORD100271,08-04-2022,Adidas,Model-958,Lifestyle,Unisex,10,White,126,5,119.7,4,478.8,Card,Online,Pakistan,Low,3.5,Mid,1
ORD100272,16-09-2026,Nike,Model-267,Basketball,Women,9,Blue,65,10,58.5,4,234.0,Bank Transfer,Retail Store,UAE,Low,4.7,Low,1
ORD100273,11-10-2018,Puma,Model-462,Running,Men,10,White,118,0,118.0,1,118.0,Bank Transfer,Retail Store,Germany,High,4.4,Mid,0
ORD100274,21-11-2019,Nike,Model-799,Gym,Women,10,Blue,159,10,143.1,2,286.2,Bank Transfer,Online,Pakistan,Medium,4.8,Mid,1
ORD100275,10-12-2018,ASICS,Model-130,Gym,Women,7,Grey,117,0,117.0,3,351.0,Cash,Online,UK,Low,3.3,Mid,0
ORD100276,22-01-2020,Puma,Model-650,Gym,Women,7,White,166,20,132.8,2,265.6,Cash,Retail Store,UAE,Medium,4.6,Mid,1
ORD100277,04-11-2025,Nike,Model-394,Gym,Unisex,7,Red,136,20,108.8,4,435.2,Bank Transfer,Retail Store,UAE,Medium,3.6,Mid,1
ORD100278,13-08-2021,Adidas,Model-332,Lifestyle,Women,6,White,105,10,94.5,1,94.5,Cash,Retail Store,UK,Medium,3.2,Mid,1
ORD100279,22-10-2022,Nike,Model-955,Basketball,Unisex,10,Blue,157,15,133.45,4,533.8,Cash,Online,Germany,Low,4.6,Mid,1
ORD100280,30-10-2022,Nike,Model-554,Lifestyle,Women,7,Blue,129,10,116.1,2,232.2,Wallet,Online,India,Low,3.9,Mid,1
ORD100281,17-04-2021,Nike,Model-434,Lifestyle,Men,11,Grey,122,15,103.7,4,414.8,Cash,Retail Store,UK,Medium,4.5,Mid,1
ORD100282,20-05-2026,Reebok,Model-963,Training,Women,9,Blue,81,15,68.85,4,275.4,Bank Transfer,Online,Pakistan,High,3.1,Low,1
ORD100283,27-06-2021,Puma,Model-500,Training,Women,7,Grey,76,15,64.6,2,129.2,Wallet,Online,USA,Low,3.9,Low,1
ORD100284,04-11-2021,ASICS,Model-309,Gym,Women,7,Blue,81,5,76.95,4,307.8,Wallet,Online,UK,Medium,5.0,Mid,1
ORD100285,20-11-2022,Reebok,Model-862,Training,Men,8,Red,88,15,74.8,4,299.2,Card,Online,USA,High,4.2,Low,1
ORD100286,14-12-2020,Nike,Model-132,Lifestyle,Women,11,Red,66,20,52.8,3,158.4,Wallet,Retail Store,India,High,3.7,Low,1
ORD100287,21-09-2024,Nike,Model-669,Lifestyle,Unisex,7,Grey,219,10,197.1,3,591.3,Wallet,Online,Germany,Medium,3.3,High,1
ORD100288,09-06-2020,Nike,Model-198,Gym,Women,10,Blue,88,15,74.8,1,74.8,Cash,Online,UAE,Low,4.7,Low,1
ORD100289,15-06-2025,Adidas,Model-174,Gym,Women,9,Red,74,20,59.2,1,59.2,Bank Transfer,Online,UK,High,4.7,Low,1
ORD100290,12-09-2018,Puma,Model-638,Lifestyle,Women,8,Red,143,30,100.1,3,300.3,Cash,Online,Germany,Low,4.9,Mid,1
ORD100291,22-12-2026,ASICS,Model-402,Lifestyle,Unisex,10,Blue,151,20,120.8,1,120.8,Wallet,Online,USA,Low,4.3,Mid,1
ORD100292,08-05-2018,Puma,Model-552,Training,Men,8,Grey,65,10,58.5,1,58.5,Wallet,Online,UAE,Low,3.6,Low,1
ORD100293,10-01-2019,Puma,Model-626,Training,Men,7,Blue,117,15,99.45,2,198.9,Bank Transfer,Online,Pakistan,Medium,3.4,Mid,1
ORD100294,12-05-2019,Reebok,Model-891,Lifestyle,Men,9,Black,123,0,123.0,1,123.0,Card,Retail Store,USA,Medium,4.1,Mid,0
ORD100295,21-09-2022,Puma,Model-756,Gym,Unisex,10,White,86,15,73.1,2,146.2,Card,Online,Pakistan,High,4.6,Low,1
ORD100296,10-03-2018,Nike,Model-661,Lifestyle,Men,9,White,138,10,124.2,2,248.4,Wallet,Online,UAE,Low,3.0,Mid,1
ORD100297,02-07-2021,Puma,Model-635,Running,Unisex,9,Red,152,15,129.2,1,129.2,Card,Online,USA,Medium,4.9,Mid,1
ORD100298,31-08-2018,Adidas,Model-252,Basketball,Women,11,Grey,207,30,144.9,3,434.7,Bank Transfer,Online,UAE,Medium,3.2,Mid,1
ORD100299,16-08-2024,Puma,Model-951,Basketball,Women,9,Grey,76,30,53.2,4,212.8,Bank Transfer,Online,India,Low,4.1,Low,1
ORD100300,18-04-2021,Nike,Model-600,Training,Men,10,White,122,30,85.4,2,170.8,Cash,Retail Store,USA,Low,4.2,Mid,1
ORD100301,20-06-2026,Reebok,Model-816,Running,Unisex,6,Black,131,10,117.9,4,471.6,Wallet,Retail Store,India,High,3.0,Mid,1
ORD100302,23-10-2025,Reebok,Model-437,Basketball,Women,11,Black,77,30,53.9,4,215.6,Cash,Online,UAE,High,4.9,Low,1
ORD100303,23-12-2023,Reebok,Model-828,Gym,Men,6,White,91,10,81.9,1,81.9,Card,Online,India,High,4.9,Mid,1
ORD100304,31-08-2022,New Balance,Model-790,Lifestyle,Men,6,Red,195,10,175.5,2,351.0,Card,Retail Store,UK,Low,3.5,High,1
ORD100305,23-08-2023,ASICS,Model-562,Basketball,Unisex,11,Grey,180,30,126.0,4,504.0,Bank Transfer,Retail Store,USA,High,4.2,Mid,1
ORD100306,02-02-2026,Reebok,Model-341,Running,Men,9,Red,207,0,207.0,2,414.0,Cash,Online,India,High,3.1,High,0
ORD100307,26-06-2025,Puma,Model-688,Basketball,Men,9,Red,92,0,92.0,1,92.0,Bank Transfer,Online,India,High,3.7,Mid,0
ORD100308,25-07-2024,ASICS,Model-970,Training,Women,7,Black,162,5,153.9,2,307.8,Bank Transfer,Online,USA,Medium,4.4,High,1
ORD100309,21-06-2026,Puma,Model-986,Running,Men,9,Black,202,5,191.9,2,383.8,Cash,Online,India,High,3.2,High,1
ORD100310,23-02-2024,Reebok,Model-108,Running,Unisex,11,Black,120,10,108.0,3,324.0,Bank Transfer,Retail Store,Pakistan,Low,4.2,Mid,1
ORD100311,19-06-2023,Nike,Model-815,Training,Unisex,7,Black,219,0,219.0,2,438.0,Wallet,Retail Store,Germany,Medium,4.3,High,0
ORD100312,08-06-2018,Puma,Model-350,Training,Women,8,Red,143,30,100.1,3,300.3,Cash,Retail Store,UK,Medium,4.8,Mid,1
ORD100313,06-09-2026,Adidas,Model-121,Lifestyle,Women,7,Grey,191,30,133.7,2,267.4,Wallet,Online,India,Medium,4.0,Mid,1
ORD100314,08-08-2024,ASICS,Model-973,Training,Unisex,11,White,186,0,186.0,4,744.0,Cash,Retail Store,India,High,3.2,High,0
ORD100315,22-11-2020,ASICS,Model-636,Training,Women,10,Red,71,15,60.35,1,60.35,Card,Retail Store,UK,Medium,4.2,Low,1
ORD100316,10-02-2024,Adidas,Model-784,Gym,Unisex,10,Grey,206,30,144.2,4,576.8,Cash,Retail Store,UK,Low,4.6,Mid,1
ORD100317,23-08-2024,Puma,Model-693,Training,Unisex,11,Black,91,10,81.9,4,327.6,Card,Retail Store,India,High,4.4,Mid,1
ORD100318,16-10-2026,New Balance,Model-411,Training,Women,6,Red,209,20,167.2,4,668.8,Wallet,Retail Store,Germany,Low,4.0,High,1
ORD100319,07-10-2020,New Balance,Model-134,Gym,Unisex,10,White,215,5,204.25,3,612.75,Bank Transfer,Online,UK,High,3.1,High,1
ORD100320,12-02-2023,Nike,Model-961,Training,Women,10,White,156,15,132.6,1,132.6,Wallet,Retail Store,USA,Medium,4.5,Mid,1
ORD100321,19-09-2021,New Balance,Model-615,Gym,Women,9,Red,83,15,70.55,1,70.55,Wallet,Online,UK,High,3.7,Low,1
ORD100322,08-09-2020,Puma,Model-661,Training,Unisex,6,White,79,15,67.15,4,268.6,Cash,Online,UK,High,4.0,Low,1
ORD100323,04-01-2025,New Balance,Model-216,Training,Women,7,Black,164,15,139.4,2,278.8,Cash,Online,UAE,Medium,4.0,Mid,1
ORD100324,28-12-2019,Reebok,Model-873,Training,Men,7,White,125,5,118.75,4,475.0,Card,Retail Store,USA,Medium,5.0,Mid,1
ORD100325,29-03-2019,New Balance,Model-336,Running,Men,7,Blue,184,15,156.4,3,469.2,Wallet,Online,UAE,Medium,4.3,High,1
ORD100326,13-10-2018,ASICS,Model-893,Running,Women,9,White,202,0,202.0,3,606.0,Card,Online,Germany,High,4.8,High,0
ORD100327,09-12-2024,Nike,Model-625,Gym,Unisex,11,White,146,5,138.7,4,554.8,Card,Online,USA,High,4.0,Mid,1
ORD100328,17-03-2021,Puma,Model-652,Gym,Women,11,Red,96,20,76.8,2,153.6,Wallet,Online,UK,Medium,3.2,Mid,1
ORD100329,07-01-2025,New Balance,Model-330,Lifestyle,Men,6,Black,184,30,128.8,4,515.2,Card,Online,USA,Low,4.3,Mid,1
ORD100330,26-10-2020,Reebok,Model-956,Training,Unisex,6,White,129,0,129.0,3,387.0,Cash,Retail Store,UAE,Medium,3.8,Mid,0
ORD100331,15-01-2022,New Balance,Model-559,Training,Men,9,Grey,64,0,64.0,4,256.0,Wallet,Retail Store,India,Low,4.9,Low,0
ORD100332,13-10-2019,Reebok,Model-806,Lifestyle,Men,11,Blue,106,10,95.4,2,190.8,Wallet,Retail Store,UAE,Medium,3.3,Mid,1
ORD100333,13-12-2024,Reebok,Model-961,Basketball,Men,6,Black,152,5,144.4,4,577.6,Wallet,Retail Store,Pakistan,Medium,3.9,Mid,1
ORD100334,01-11-2021,Adidas,Model-612,Gym,Men,6,Grey,79,10,71.1,4,284.4,Card,Retail Store,USA,High,3.3,Low,1
ORD100335,08-02-2024,New Balance,Model-786,Basketball,Women,10,White,87,0,87.0,3,261.0,Cash,Online,India,Low,4.1,Mid,0
ORD100336,04-01-2019,Nike,Model-655,Gym,Unisex,9,Black,108,0,108.0,4,432.0,Cash,Retail Store,Pakistan,Low,4.7,Mid,0
ORD100337,17-11-2023,Reebok,Model-981,Basketball,Men,11,Black,193,15,164.05,3,492.15,Cash,Online,Pakistan,Medium,3.1,High,1
ORD100338,25-03-2021,Nike,Model-896,Training,Women,6,Blue,96,15,81.6,2,163.2,Card,Retail Store,Pakistan,Medium,3.2,Mid,1
ORD100339,27-06-2025,ASICS,Model-790,Running,Unisex,11,Red,118,20,94.4,1,94.4,Wallet,Online,USA,Medium,4.4,Mid,1
ORD100340,10-08-2024,Reebok,Model-315,Basketball,Women,8,Grey,79,20,63.2,2,126.4,Wallet,Online,Pakistan,High,3.0,Low,1
ORD100341,03-06-2025,Puma,Model-138,Training,Women,8,Grey,109,20,87.2,1,87.2,Wallet,Retail Store,USA,Medium,4.0,Mid,1
ORD100342,01-05-2020,Adidas,Model-483,Basketball,Unisex,11,Blue,97,15,82.45,3,247.35,Wallet,Online,India,High,3.6,Mid,1
ORD100343,25-09-2024,Nike,Model-991,Training,Men,7,White,139,5,132.05,2,264.1,Card,Online,USA,Low,3.4,Mid,1
ORD100344,04-09-2019,Adidas,Model-457,Lifestyle,Unisex,10,Black,67,20,53.6,4,214.4,Bank Transfer,Online,Germany,Low,4.9,Low,1
ORD100345,12-05-2022,Puma,Model-218,Basketball,Unisex,7,Black,93,0,93.0,3,279.0,Bank Transfer,Retail Store,Germany,High,3.7,Mid,0
ORD100346,15-04-2025,Puma,Model-244,Gym,Men,7,Red,217,5,206.15,2,412.3,Bank Transfer,Retail Store,India,Medium,4.7,High,1
ORD100347,08-08-2021,Reebok,Model-939,Training,Unisex,6,Grey,172,15,146.2,3,438.6,Bank Transfer,Retail Store,India,Medium,4.4,Mid,1
ORD100348,03-06-2022,Reebok,Model-386,Running,Men,11,Red,92,0,92.0,3,276.0,Bank Transfer,Retail Store,USA,Medium,3.8,Mid,0
ORD100349,24-05-2022,Adidas,Model-319,Running,Unisex,7,Black,128,0,128.0,2,256.0,Wallet,Online,UAE,Medium,5.0,Mid,0
ORD100350,22-05-2018,Nike,Model-780,Training,Women,6,Black,122,0,122.0,1,122.0,Bank Transfer,Online,Germany,High,4.7,Mid,0
ORD100351,27-09-2026,Puma,Model-258,Lifestyle,Women,6,White,132,20,105.6,1,105.6,Card,Online,Germany,High,3.2,Mid,1
ORD100352,17-05-2026,Reebok,Model-593,Lifestyle,Unisex,9,Blue,157,20,125.6,2,251.2,Cash,Retail Store,UAE,Low,4.3,Mid,1
ORD100353,25-11-2024,Adidas,Model-378,Gym,Men,8,White,141,20,112.8,1,112.8,Bank Transfer,Online,USA,Low,4.7,Mid,1
ORD100354,05-11-2021,ASICS,Model-554,Basketball,Women,6,White,188,30,131.6,2,263.2,Bank Transfer,Retail Store,Pakistan,Medium,3.7,Mid,1
ORD100355,12-01-2020,Puma,Model-810,Gym,Men,10,White,124,15,105.4,2,210.8,Wallet,Online,USA,High,3.8,Mid,1
ORD100356,24-07-2021,ASICS,Model-404,Basketball,Unisex,6,Grey,152,0,152.0,1,152.0,Wallet,Retail Store,USA,High,3.9,High,0
ORD100357,14-03-2020,Nike,Model-966,Lifestyle,Men,11,Black,161,5,152.95,3,458.85,Wallet,Online,Pakistan,Low,4.3,High,1
ORD100358,11-02-2020,Nike,Model-893,Training,Men,7,Blue,68,10,61.2,1,61.2,Card,Retail Store,UK,Medium,4.0,Low,1
ORD100359,04-04-2022,Puma,Model-764,Training,Unisex,9,White,176,20,140.8,2,281.6,Card,Online,India,High,3.3,Mid,1
ORD100360,15-09-2018,Puma,Model-399,Running,Men,9,Grey,107,20,85.6,3,256.8,Wallet,Online,Pakistan,High,4.2,Mid,1
ORD100361,22-12-2020,New Balance,Model-597,Basketball,Men,9,Blue,146,30,102.2,2,204.4,Bank Transfer,Online,Pakistan,Medium,4.9,Mid,1
ORD100362,15-09-2023,Nike,Model-435,Basketball,Unisex,10,Blue,80,10,72.0,3,216.0,Cash,Online,Pakistan,High,4.8,Low,1
ORD100363,17-12-2018,Nike,Model-150,Lifestyle,Unisex,9,Blue,84,15,71.4,3,214.2,Cash,Online,USA,High,4.9,Low,1
ORD100364,22-12-2023,New Balance,Model-992,Lifestyle,Women,9,Black,78,5,74.1,2,148.2,Cash,Retail Store,UK,High,3.5,Low,1
ORD100365,10-11-2023,Reebok,Model-768,Training,Women,9,Blue,111,30,77.7,3,233.1,Cash,Online,India,Medium,4.1,Mid,1
ORD100366,14-05-2025,ASICS,Model-769,Lifestyle,Men,7,White,203,5,192.85,4,771.4,Cash,Retail Store,Pakistan,Low,3.8,High,1
